x, y
cm-1, Jy
wavenumber, intensity
809.307031, 1.961510e+04
809.470808, 1.947490e+04
809.634652, 1.933640e+04
809.798563, 1.919960e+04
809.962539, 1.906449e+04
810.126582, 1.893106e+04
810.290692, 1.879930e+04
810.454868, 1.866920e+04
810.619110, 1.854074e+04
810.783419, 1.841393e+04
810.947795, 1.828874e+04
811.112238, 1.816516e+04
811.276747, 1.804319e+04
811.441323, 1.792281e+04
811.605965, 1.780402e+04
811.770675, 1.768679e+04
811.935451, 1.757112e+04
812.100294, 1.745699e+04
812.265205, 1.734440e+04
812.430182, 1.723333e+04
812.595226, 1.712376e+04
812.760337, 1.701569e+04
812.925516, 1.690911e+04
813.090761, 1.680399e+04
813.256074, 1.670033e+04
813.421454, 1.659811e+04
813.586901, 1.649733e+04
813.752416, 1.639797e+04
813.917998, 1.630001e+04
814.083647, 1.620344e+04
814.249364, 1.610826e+04
814.415148, 1.601444e+04
814.581000, 1.592198e+04
814.746919, 1.583086e+04
814.912906, 1.574107e+04
815.078961, 1.565260e+04
815.245083, 1.556544e+04
815.411273, 1.547956e+04
815.577531, 1.539497e+04
815.743856, 1.531164e+04
815.910250, 1.522957e+04
816.076711, 1.514874e+04
816.243240, 1.506914e+04
816.409838, 1.499077e+04
816.576503, 1.491360e+04
816.743236, 1.483762e+04
816.910038, 1.476283e+04
817.076907, 1.468921e+04
817.243845, 1.461675e+04
817.410851, 1.454544e+04
817.577925, 1.447526e+04
817.745068, 1.440622e+04
817.912279, 1.433828e+04
818.079558, 1.427146e+04
818.246906, 1.420572e+04
818.414322, 1.414107e+04
818.581807, 1.407750e+04
818.749360, 1.401498e+04
818.916982, 1.395351e+04
819.084673, 1.389309e+04
819.252432, 1.383370e+04
819.420260, 1.377533e+04
819.588157, 1.371797e+04
819.756123, 1.366161e+04
819.924157, 1.360624e+04
820.092260, 1.355186e+04
820.260433, 1.349845e+04
820.428674, 1.344600e+04
820.596984, 1.339451e+04
820.765364, 1.334396e+04
820.933812, 1.329435e+04
821.102330, 1.324567e+04
821.270917, 1.319790e+04
821.439573, 1.315105e+04
821.608298, 1.310511e+04
821.777093, 1.306005e+04
821.945957, 1.301589e+04
822.114891, 1.297260e+04
822.283894, 1.293018e+04
822.452966, 1.288863e+04
822.622108, 1.284793e+04
822.791320, 1.280808e+04
822.960601, 1.276907e+04
823.129952, 1.273089e+04
823.299372, 1.269354e+04
823.468863, 1.265701e+04
823.638423, 1.262129e+04
823.808053, 1.258638e+04
823.977753, 1.255227e+04
824.147522, 1.251895e+04
824.317362, 1.248642e+04
824.487272, 1.245467e+04
824.657252, 1.242369e+04
824.827302, 1.239348e+04
824.997422, 1.236404e+04
825.167612, 1.233535e+04
825.337873, 1.230741e+04
825.508203, 1.228021e+04
825.678605, 1.225376e+04
825.849076, 1.222804e+04
826.019618, 1.220305e+04
826.190230, 1.217879e+04
826.360913, 1.215525e+04
826.531666, 1.213242e+04
826.702490, 1.211030e+04
826.873385, 1.208888e+04
827.044350, 1.206817e+04
827.215386, 1.204816e+04
827.386493, 1.202884e+04
827.557670, 1.201020e+04
827.728919, 1.199225e+04
827.900238, 1.197498e+04
828.071628, 1.195839e+04
828.243089, 1.194247e+04
828.414622, 1.192723e+04
828.586225, 1.191264e+04
828.757899, 1.189872e+04
828.929645, 1.188547e+04
829.101461, 1.187286e+04
829.273349, 1.186092e+04
829.445308, 1.184962e+04
829.617339, 1.183897e+04
829.789441, 1.182897e+04
829.961614, 1.181961e+04
830.133859, 1.181089e+04
830.306175, 1.180282e+04
830.478563, 1.179537e+04
830.651023, 1.178857e+04
830.823554, 1.178240e+04
830.996157, 1.177686e+04
831.168831, 1.177195e+04
831.341577, 1.176767e+04
831.514396, 1.176401e+04
831.687286, 1.176099e+04
831.860247, 1.175859e+04
832.033281, 1.175681e+04
832.206387, 1.175566e+04
832.379565, 1.175513e+04
832.552815, 1.175523e+04
832.726137, 1.175594e+04
832.899531, 1.175728e+04
833.072998, 1.175925e+04
833.246537, 1.176183e+04
833.420148, 1.176504e+04
833.593831, 1.176887e+04
833.767587, 1.177333e+04
833.941416, 1.177841e+04
834.115316, 1.178412e+04
834.289290, 1.179045e+04
834.463336, 1.179741e+04
834.637454, 1.180500e+04
834.811646, 1.181322e+04
834.985910, 1.182208e+04
835.160246, 1.183157e+04
835.334656, 1.184169e+04
835.509138, 1.185245e+04
835.683694, 1.186385e+04
835.858322, 1.187590e+04
836.033023, 1.188859e+04
836.207798, 1.190192e+04
836.382645, 1.191591e+04
836.557566, 1.193055e+04
836.732559, 1.194585e+04
836.907626, 1.196181e+04
837.082767, 1.197843e+04
837.257980, 1.199572e+04
837.433267, 1.201368e+04
837.608627, 1.203232e+04
837.784061, 1.205163e+04
837.959568, 1.207163e+04
838.135149, 1.209232e+04
838.310804, 1.211370e+04
838.486532, 1.213577e+04
838.662334, 1.215855e+04
838.838209, 1.218203e+04
839.014158, 1.220623e+04
839.190181, 1.223114e+04
839.366278, 1.225678e+04
839.542449, 1.228315e+04
839.718694, 1.231025e+04
839.895013, 1.233809e+04
840.071406, 1.236668e+04
840.247873, 1.239603e+04
840.424414, 1.242613e+04
840.601030, 1.245700e+04
840.777719, 1.248865e+04
840.954483, 1.252108e+04
841.131322, 1.255429e+04
841.308234, 1.258830e+04
841.485221, 1.262312e+04
841.662283, 1.265875e+04
841.839419, 1.269519e+04
842.016630, 1.273247e+04
842.193915, 1.277058e+04
842.371275, 1.280954e+04
842.548710, 1.284935e+04
842.726219, 1.289003e+04
842.903804, 1.293157e+04
843.081463, 1.297400e+04
843.259197, 1.301733e+04
843.437006, 1.306155e+04
843.614890, 1.310668e+04
843.792849, 1.315274e+04
843.970883, 1.319973e+04
844.148992, 1.324767e+04
844.327177, 1.329656e+04
844.505437, 1.334641e+04
844.683772, 1.339725e+04
844.862182, 1.344907e+04
845.040668, 1.350190e+04
845.219229, 1.355574e+04
845.397865, 1.361061e+04
845.576578, 1.366652e+04
845.755365, 1.372348e+04
845.934229, 1.378151e+04
846.113168, 1.384062e+04
846.292182, 1.390082e+04
846.471273, 1.396213e+04
846.650439, 1.402457e+04
846.829681, 1.408815e+04
847.008999, 1.415288e+04
847.188394, 1.421878e+04
847.367864, 1.428586e+04
847.547410, 1.435415e+04
847.727032, 1.442366e+04
847.906730, 1.449440e+04
848.086505, 1.456640e+04
848.266356, 1.463967e+04
848.446283, 1.471423e+04
848.626286, 1.479010e+04
848.806366, 1.486729e+04
848.986522, 1.494583e+04
849.166755, 1.502574e+04
849.347064, 1.510703e+04
849.527450, 1.518974e+04
849.707913, 1.527387e+04
849.888452, 1.535945e+04
850.069068, 1.544650e+04
850.249761, 1.553505e+04
850.430530, 1.562512e+04
850.611377, 1.571672e+04
850.792300, 1.580990e+04
850.973301, 1.590466e+04
851.154378, 1.600104e+04
851.335533, 1.609906e+04
851.516764, 1.619875e+04
851.698073, 1.630013e+04
851.879459, 1.640323e+04
852.060922, 1.650808e+04
852.242463, 1.661471e+04
852.424081, 1.672314e+04
852.605776, 1.683341e+04
852.787549, 1.694555e+04
852.969400, 1.705958e+04
853.151328, 1.717555e+04
853.333333, 1.729348e+04
853.515417, 1.741340e+04
853.697578, 1.753535e+04
853.879816, 1.765936e+04
854.062133, 1.778548e+04
854.244527, 1.791373e+04
854.427000, 1.804415e+04
854.609550, 1.817678e+04
854.773912, 1.829806e+04
854.960266, 1.843776e+04
855.146700, 1.857987e+04
855.333216, 1.872445e+04
855.519814, 1.887153e+04
855.706493, 1.902116e+04
855.893253, 1.917339e+04
856.080095, 1.932826e+04
856.267018, 1.948583e+04
856.454023, 1.964614e+04
856.641110, 1.980924e+04
856.780561, 1.993262e+04
856.828279, 1.997519e+04
856.967791, 2.010072e+04
857.015529, 2.014404e+04
857.155102, 2.027176e+04
857.342495, 2.044579e+04
857.529971, 2.062286e+04
857.717528, 2.080304e+04
857.905167, 2.098639e+04
858.092889, 2.117295e+04
858.280692, 2.136280e+04
858.468578, 2.155600e+04
858.656546, 2.175260e+04
858.844596, 2.195267e+04
859.032729, 2.215629e+04
859.172960, 2.231034e+04
859.220944, 2.236351e+04
859.361237, 2.252029e+04
859.409242, 2.257440e+04
859.549596, 2.273397e+04
859.738038, 2.295144e+04
859.926562, 2.317279e+04
860.115169, 2.339807e+04
860.303859, 2.362738e+04
860.492632, 2.386079e+04
860.681488, 2.409837e+04
860.870426, 2.434020e+04
861.059448, 2.458637e+04
861.248552, 2.483696e+04
861.437740, 2.509205e+04
861.578757, 2.528510e+04
861.627010, 2.535173e+04
861.768090, 2.554826e+04
861.816364, 2.561609e+04
861.957505, 2.581616e+04
862.147005, 2.608890e+04
862.336587, 2.636656e+04
862.526253, 2.664924e+04
862.716003, 2.693704e+04
862.905835, 2.723005e+04
863.095752, 2.752837e+04
863.285752, 2.783210e+04
863.475836, 2.814134e+04
863.666003, 2.845620e+04
863.856254, 2.877677e+04
863.998065, 2.901941e+04
864.046589, 2.910317e+04
864.188462, 2.935022e+04
864.237008, 2.943550e+04
864.378944, 2.968704e+04
864.569509, 3.002999e+04
864.760159, 3.037917e+04
864.950892, 3.073470e+04
865.141710, 3.109670e+04
865.332612, 3.146527e+04
865.523599, 3.184053e+04
865.714669, 3.222261e+04
865.819606, 3.243531e+04
865.917071, 3.263471e+04
866.014558, 3.283595e+04
866.112066, 3.303903e+04
866.209597, 3.324398e+04
866.307149, 3.345082e+04
866.404724, 3.365955e+04
866.502320, 3.387020e+04
866.599938, 3.408277e+04
866.697579, 3.429730e+04
866.795241, 3.451379e+04
866.892926, 3.473226e+04
866.990632, 3.495272e+04
867.088361, 3.517520e+04
867.186111, 3.539970e+04
867.283884, 3.562625e+04
867.381678, 3.585486e+04
867.479495, 3.608555e+04
867.577334, 3.631834e+04
867.675194, 3.655323e+04
867.773077, 3.679026e+04
867.870982, 3.702942e+04
867.968909, 3.727075e+04
868.066859, 3.751426e+04
868.164830, 3.775995e+04
868.262823, 3.800786e+04
868.360839, 3.825799e+04
868.458876, 3.851036e+04
868.556936, 3.876499e+04
868.655018, 3.902190e+04
868.753122, 3.928109e+04
868.851248, 3.954259e+04
868.949397, 3.980641e+04
869.047567, 4.007257e+04
869.145760, 4.034108e+04
869.243975, 4.061196e+04
869.342212, 4.088523e+04
869.440472, 4.116089e+04
869.538753, 4.143897e+04
869.637057, 4.171948e+04
869.735383, 4.200243e+04
869.833731, 4.228785e+04
869.932102, 4.257573e+04
870.030495, 4.286611e+04
870.128910, 4.315899e+04
870.227347, 4.345439e+04
870.325806, 4.375231e+04
870.424288, 4.405278e+04
870.522792, 4.435581e+04
870.621319, 4.466142e+04
870.719868, 4.496960e+04
870.818439, 4.528039e+04
870.917032, 4.559378e+04
871.015648, 4.590980e+04
871.114286, 4.622846e+04
871.212946, 4.654976e+04
871.311629, 4.687372e+04
871.410334, 4.720035e+04
871.509062, 4.752966e+04
871.607811, 4.786167e+04
871.706584, 4.819638e+04
871.805378, 4.853380e+04
871.904195, 4.887395e+04
872.003035, 4.921683e+04
872.101896, 4.956246e+04
872.200781, 4.991084e+04
872.299687, 5.026198e+04
872.398616, 5.061589e+04
872.497568, 5.097258e+04
872.596542, 5.133206e+04
872.695538, 5.169434e+04
872.794557, 5.205942e+04
872.893599, 5.242731e+04
872.992662, 5.279802e+04
873.091749, 5.317156e+04
873.190858, 5.354792e+04
873.289989, 5.392713e+04
873.389143, 5.430918e+04
873.488319, 5.469408e+04
873.587518, 5.508184e+04
873.686740, 5.547246e+04
873.785984, 5.586596e+04
873.885250, 5.626232e+04
873.984539, 5.666157e+04
874.083851, 5.706370e+04
874.183185, 5.746872e+04
874.282542, 5.787663e+04
874.381921, 5.828745e+04
874.481323, 5.870117e+04
874.580748, 5.911781e+04
874.680195, 5.953736e+04
874.779665, 5.995983e+04
874.879157, 6.038524e+04
874.978672, 6.081357e+04
875.078210, 6.124485e+04
875.177770, 6.167908e+04
875.277354, 6.211627e+04
875.376959, 6.255642e+04
875.476588, 6.299954e+04
875.576239, 6.344564e+04
875.675912, 6.389473e+04
875.775609, 6.434682e+04
875.875328, 6.480193e+04
875.975070, 6.526006e+04
876.074834, 6.572122e+04
876.174622, 6.618544e+04
876.274432, 6.665273e+04
876.374264, 6.712310e+04
876.474120, 6.759658e+04
876.573998, 6.807318e+04
876.673899, 6.855293e+04
876.773823, 6.903584e+04
876.873770, 6.952195e+04
876.973739, 7.001127e+04
877.073731, 7.050385e+04
877.173746, 7.099971e+04
877.273784, 7.149889e+04
877.373845, 7.200142e+04
877.473928, 7.250735e+04
877.574034, 7.301671e+04
877.674163, 7.352955e+04
877.774315, 7.404593e+04
877.874490, 7.456589e+04
877.974688, 7.508949e+04
878.074909, 7.561678e+04
878.175152, 7.614785e+04
878.275418, 7.668274e+04
878.375708, 7.722154e+04
878.476020, 7.776432e+04
878.576355, 7.831117e+04
878.676713, 7.886217e+04
878.777094, 7.941741e+04
878.877498, 7.997700e+04
878.977924, 8.054103e+04
879.078374, 8.110962e+04
879.178847, 8.168288e+04
879.279343, 8.226094e+04
879.379861, 8.284392e+04
879.480403, 8.343196e+04
879.580968, 8.402520e+04
879.681555, 8.462380e+04
879.782166, 8.522791e+04
879.882800, 8.583769e+04
879.983456, 8.645334e+04
880.084136, 8.707501e+04
880.184839, 8.770292e+04
880.285565, 8.833724e+04
880.386314, 8.897821e+04
880.487085, 8.962603e+04
880.587880, 9.028093e+04
880.688699, 9.094316e+04
880.789540, 9.161295e+04
880.890404, 9.229056e+04
880.991291, 9.297627e+04
881.092202, 9.367035e+04
881.193136, 9.437309e+04
881.294092, 9.508479e+04
881.395072, 9.580576e+04
881.496075, 9.653633e+04
881.597101, 9.727681e+04
881.698151, 9.802756e+04
881.799223, 9.878894e+04
881.900319, 9.956130e+04
882.001438, 1.003450e+05
882.102580, 1.011405e+05
882.203745, 1.019481e+05
882.304933, 1.027683e+05
882.406145, 1.036014e+05
882.507380, 1.044479e+05
882.608638, 1.053083e+05
882.709919, 1.061829e+05
882.811224, 1.070723e+05
882.912552, 1.079769e+05
883.013903, 1.088971e+05
883.115277, 1.098334e+05
883.216675, 1.107864e+05
883.318096, 1.117565e+05
883.419540, 1.127441e+05
883.521008, 1.137498e+05
883.622499, 1.147741e+05
883.724013, 1.158174e+05
883.825551, 1.168802e+05
883.927111, 1.179630e+05
884.028696, 1.190663e+05
884.130303, 1.201905e+05
884.231934, 1.213361e+05
884.333588, 1.225034e+05
884.435266, 1.236930e+05
884.536967, 1.249051e+05
884.638691, 1.261402e+05
884.740439, 1.273986e+05
884.842211, 1.286806e+05
884.944005, 1.299864e+05
885.045823, 1.313162e+05
885.147665, 1.326703e+05
885.249530, 1.340487e+05
885.351418, 1.354514e+05
885.453330, 1.368785e+05
885.555265, 1.383298e+05
885.657224, 1.398052e+05
885.759206, 1.413044e+05
885.861212, 1.428271e+05
885.963241, 1.443727e+05
886.065294, 1.459407e+05
886.167370, 1.475303e+05
886.269470, 1.491409e+05
886.371594, 1.507713e+05
886.473740, 1.524204e+05
886.575911, 1.540871e+05
886.678105, 1.557697e+05
886.780322, 1.574668e+05
886.882563, 1.591764e+05
886.984828, 1.608967e+05
887.087116, 1.626254e+05
887.189428, 1.643601e+05
887.291764, 1.660982e+05
887.394123, 1.678369e+05
887.496505, 1.695732e+05
887.598912, 1.713037e+05
887.701342, 1.730251e+05
887.803795, 1.747336e+05
887.906273, 1.764254e+05
888.008774, 1.780963e+05
888.111298, 1.797421e+05
888.213846, 1.813583e+05
888.316418, 1.829403e+05
888.419014, 1.844833e+05
888.521633, 1.859824e+05
888.624276, 1.874326e+05
888.726943, 1.888289e+05
888.829634, 1.901660e+05
888.932348, 1.914390e+05
889.035086, 1.926427e+05
889.137847, 1.937721e+05
889.240633, 1.948222e+05
889.343442, 1.957884e+05
889.446275, 1.966660e+05
889.549132, 1.974506e+05
889.652013, 1.981382e+05
889.754917, 1.987250e+05
889.857845, 1.992075e+05
889.960797, 1.995828e+05
890.063773, 1.998482e+05
890.166773, 2.000014e+05
890.269796, 2.000408e+05
890.372844, 1.999652e+05
890.475915, 1.997738e+05
890.579010, 1.994664e+05
890.682129, 1.990433e+05
890.785272, 1.985053e+05
890.888438, 1.978537e+05
890.991629, 1.970904e+05
891.094844, 1.962176e+05
891.198082, 1.952380e+05
891.301345, 1.941549e+05
891.404631, 1.929717e+05
891.507941, 1.916922e+05
891.611275, 1.903209e+05
891.714633, 1.888619e+05
891.818016, 1.873202e+05
891.921422, 1.857006e+05
892.024852, 1.840081e+05
892.128306, 1.822480e+05
892.231784, 1.804254e+05
892.335286, 1.785455e+05
892.438812, 1.766138e+05
892.542362, 1.746352e+05
892.645936, 1.726151e+05
892.749535, 1.705585e+05
892.853157, 1.684703e+05
892.956803, 1.663552e+05
893.060474, 1.642179e+05
893.164168, 1.620629e+05
893.267887, 1.598943e+05
893.371629, 1.577162e+05
893.475396, 1.555325e+05
893.579187, 1.533468e+05
893.683002, 1.511624e+05
893.786841, 1.489826e+05
893.890704, 1.468103e+05
893.994591, 1.446482e+05
894.098503, 1.424989e+05
894.202438, 1.403648e+05
894.306398, 1.382478e+05
894.410382, 1.361500e+05
894.514391, 1.340730e+05
894.618423, 1.320185e+05
894.722479, 1.299879e+05
894.826560, 1.279824e+05
894.930665, 1.260030e+05
895.034794, 1.240507e+05
895.138948, 1.221263e+05
895.243126, 1.202304e+05
895.347328, 1.183637e+05
895.451554, 1.165266e+05
895.555804, 1.147195e+05
895.660079, 1.129425e+05
895.764378, 1.111960e+05
895.868701, 1.094799e+05
895.973049, 1.077943e+05
896.077421, 1.061391e+05
896.181817, 1.045144e+05
896.286238, 1.029198e+05
896.390683, 1.013553e+05
896.495152, 9.982050e+04
896.599646, 9.831524e+04
896.704164, 9.683916e+04
896.808706, 9.539193e+04
896.913273, 9.397319e+04
897.017864, 9.258253e+04
897.122480, 9.121956e+04
897.227120, 8.988384e+04
897.331784, 8.857495e+04
897.436473, 8.729242e+04
897.541186, 8.603580e+04
897.645924, 8.480463e+04
897.750686, 8.359843e+04
897.855472, 8.241673e+04
897.960283, 8.125906e+04
898.065119, 8.012493e+04
898.169979, 7.901387e+04
898.274863, 7.792540e+04
898.379772, 7.685905e+04
898.484706, 7.581436e+04
898.589664, 7.479086e+04
898.694646, 7.378808e+04
898.799653, 7.280558e+04
898.904685, 7.184291e+04
899.009741, 7.089961e+04
899.114821, 6.997527e+04
899.219927, 6.906944e+04
899.325057, 6.818171e+04
899.430211, 6.731167e+04
899.535390, 6.645891e+04
899.640594, 6.562302e+04
899.745822, 6.480363e+04
899.851075, 6.400035e+04
899.956352, 6.321280e+04
900.061654, 6.244062e+04
900.166981, 6.168345e+04
900.272332, 6.094095e+04
900.377708, 6.021276e+04
900.483109, 5.949855e+04
900.588535, 5.879801e+04
900.693985, 5.811081e+04
900.799460, 5.743663e+04
900.904959, 5.677519e+04
901.010483, 5.612617e+04
901.116032, 5.548930e+04
901.221606, 5.486428e+04
901.327204, 5.425085e+04
901.432827, 5.364874e+04
901.538475, 5.305769e+04
901.644148, 5.247744e+04
901.749846, 5.190774e+04
901.855568, 5.134836e+04
901.961315, 5.079906e+04
902.067087, 5.025961e+04
902.172883, 4.972979e+04
902.278705, 4.920937e+04
902.384551, 4.869816e+04
902.490422, 4.819593e+04
902.596318, 4.770250e+04
902.702239, 4.721766e+04
902.808185, 4.674122e+04
902.914155, 4.627300e+04
903.020151, 4.581282e+04
903.126171, 4.536050e+04
903.232216, 4.491587e+04
903.338287, 4.447877e+04
903.444382, 4.404902e+04
903.550502, 4.362648e+04
903.656647, 4.321098e+04
903.762816, 4.280238e+04
903.869011, 4.240053e+04
903.975231, 4.200529e+04
904.081476, 4.161651e+04
904.187746, 4.123407e+04
904.294040, 4.085783e+04
904.400360, 4.048766e+04
904.506705, 4.012344e+04
904.613074, 3.976504e+04
904.719469, 3.941234e+04
904.825889, 3.906524e+04
904.932334, 3.872361e+04
905.038804, 3.838735e+04
905.145298, 3.805634e+04
905.251818, 3.773049e+04
905.358363, 3.740969e+04
905.464934, 3.709384e+04
905.571529, 3.678285e+04
905.678149, 3.647662e+04
905.784795, 3.617505e+04
905.891465, 3.587806e+04
905.998161, 3.558556e+04
906.104882, 3.529747e+04
906.211628, 3.501369e+04
906.318399, 3.473415e+04
906.425195, 3.445878e+04
906.532016, 3.418748e+04
906.638863, 3.392019e+04
906.745735, 3.365683e+04
906.852632, 3.339733e+04
906.959554, 3.314162e+04
907.066502, 3.288962e+04
907.173474, 3.264129e+04
907.280472, 3.239653e+04
907.387495, 3.215531e+04
907.494544, 3.191754e+04
907.601617, 3.168317e+04
907.708716, 3.145215e+04
907.815840, 3.122440e+04
907.922990, 3.099988e+04
908.030165, 3.077854e+04
908.137365, 3.056030e+04
908.244590, 3.034513e+04
908.351841, 3.013297e+04
908.459117, 2.992378e+04
908.566418, 2.971749e+04
908.673745, 2.951406e+04
908.781097, 2.931346e+04
908.888475, 2.911562e+04
908.995878, 2.892050e+04
909.103306, 2.872807e+04
909.210760, 2.853827e+04
909.318239, 2.835107e+04
909.425743, 2.816643e+04
909.533273, 2.798430e+04
909.640828, 2.780464e+04
909.748409, 2.762742e+04
909.856015, 2.745260e+04
909.963647, 2.728015e+04
910.071304, 2.711002e+04
910.178987, 2.694218e+04
910.286695, 2.677660e+04
910.394428, 2.661324e+04
910.502187, 2.645208e+04
910.609972, 2.629307e+04
910.717782, 2.613619e+04
910.825618, 2.598141e+04
910.933479, 2.582869e+04
911.041366, 2.567802e+04
911.149278, 2.552935e+04
911.257216, 2.538266e+04
911.365179, 2.523793e+04
911.473169, 2.509512e+04
911.581183, 2.495422e+04
911.689223, 2.481519e+04
911.797289, 2.467801e+04
911.905381, 2.454266e+04
912.013498, 2.440910e+04
912.121641, 2.427733e+04
912.229809, 2.414731e+04
912.338003, 2.401902e+04
912.446223, 2.389245e+04
912.554468, 2.376756e+04
912.662739, 2.364434e+04
912.771036, 2.352277e+04
912.879358, 2.340283e+04
912.987707, 2.328450e+04
913.096081, 2.316776e+04
913.204480, 2.305258e+04
913.312906, 2.293896e+04
913.421357, 2.282688e+04
913.529834, 2.271631e+04
913.638336, 2.260724e+04
913.746865, 2.249966e+04
913.855419, 2.239354e+04
913.963999, 2.228887e+04
914.072605, 2.218564e+04
914.181236, 2.208384e+04
914.289894, 2.198343e+04
914.398577, 2.188442e+04
914.507286, 2.178679e+04
914.616021, 2.169052e+04
914.724782, 2.159560e+04
914.833569, 2.150202e+04
914.942382, 2.140977e+04
915.051220, 2.131882e+04
915.160084, 2.122918e+04
915.268975, 2.114083e+04
915.377891, 2.105375e+04
915.486833, 2.096794e+04
915.595801, 2.088339e+04
915.704795, 2.080008e+04
915.813815, 2.071800e+04
915.922861, 2.063715e+04
916.031933, 2.055752e+04
916.141031, 2.047909e+04
916.250155, 2.040186e+04
916.359304, 2.032582e+04
916.468480, 2.025095e+04
916.577682, 2.017726e+04
916.686910, 2.010473e+04
916.796164, 2.003335e+04
916.905444, 1.996313e+04
917.014750, 1.989404e+04
917.124082, 1.982609e+04
917.233440, 1.975926e+04
917.342825, 1.969356e+04
917.452235, 1.962897e+04
917.561672, 1.956548e+04
917.671134, 1.950310e+04
917.780623, 1.944182e+04
917.890138, 1.938163e+04
917.999679, 1.932253e+04
918.109246, 1.926451e+04
918.218839, 1.920756e+04
918.328459, 1.915169e+04
918.438104, 1.909689e+04
918.547776, 1.904315e+04
918.657474, 1.899048e+04
918.767198, 1.893886e+04
918.876949, 1.888830e+04
918.986725, 1.883879e+04
919.096528, 1.879033e+04
919.206357, 1.874291e+04
919.316213, 1.869654e+04
919.426094, 1.865121e+04
919.536002, 1.860693e+04
919.645936, 1.856368e+04
919.755897, 1.852147e+04
919.865884, 1.848029e+04
919.975897, 1.844015e+04
920.085936, 1.840105e+04
920.196002, 1.836298e+04
920.306094, 1.832594e+04
920.416212, 1.828993e+04
920.526357, 1.825496e+04
920.636528, 1.822102e+04
920.746726, 1.818811e+04
920.856949, 1.815623e+04
920.967200, 1.812540e+04
921.077476, 1.809559e+04
921.187780, 1.806682e+04
921.298109, 1.803909e+04
921.408465, 1.801240e+04
921.518847, 1.798676e+04
921.629256, 1.796215e+04
921.739691, 1.793859e+04
921.850153, 1.791607e+04
921.960642, 1.789461e+04
922.071156, 1.787420e+04
922.181697, 1.785484e+04
922.292265, 1.783653e+04
922.402859, 1.781929e+04
922.513480, 1.780312e+04
922.624128, 1.778800e+04
922.734801, 1.777396e+04
922.845502, 1.776099e+04
922.956229, 1.774910e+04
923.066982, 1.773829e+04
923.177762, 1.772857e+04
923.288569, 1.771993e+04
923.399403, 1.771239e+04
923.510263, 1.770594e+04
923.621149, 1.770060e+04
923.732062, 1.769636e+04
923.843002, 1.769323e+04
923.953969, 1.769121e+04
924.064962, 1.769032e+04
924.175982, 1.769054e+04
924.287028, 1.769190e+04
924.398101, 1.769439e+04
924.509201, 1.769801e+04
924.620328, 1.770278e+04
924.731481, 1.770869e+04
924.842661, 1.771575e+04
924.953868, 1.772396e+04
925.065101, 1.773334e+04
925.176362, 1.774387e+04
925.287649, 1.775557e+04
925.398963, 1.776845e+04
925.510303, 1.778249e+04
925.621671, 1.779772e+04
925.733065, 1.781412e+04
925.844486, 1.783171e+04
925.955934, 1.785048e+04
926.067408, 1.787045e+04
926.178910, 1.789160e+04
926.290438, 1.791394e+04
926.401994, 1.793748e+04
926.513576, 1.796221e+04
926.625185, 1.798813e+04
926.736821, 1.801525e+04
926.848483, 1.804356e+04
926.960173, 1.807306e+04
927.071890, 1.810376e+04
927.183633, 1.813563e+04
927.295404, 1.816869e+04
927.407201, 1.820293e+04
927.519026, 1.823835e+04
927.630877, 1.827493e+04
927.742755, 1.831267e+04
927.854661, 1.835156e+04
927.966593, 1.839160e+04
928.078553, 1.843277e+04
928.190539, 1.847506e+04
928.302552, 1.851846e+04
928.414593, 1.856296e+04
928.526660, 1.860853e+04
928.638755, 1.865518e+04
928.750877, 1.870286e+04
928.863025, 1.875157e+04
928.975201, 1.880129e+04
929.087404, 1.885199e+04
929.199634, 1.890365e+04
929.311891, 1.895623e+04
929.424175, 1.900972e+04
929.536487, 1.906408e+04
929.648825, 1.911927e+04
929.761191, 1.917527e+04
929.873584, 1.923204e+04
929.986004, 1.928954e+04
930.098451, 1.934772e+04
930.210925, 1.940655e+04
930.323427, 1.946598e+04
930.435956, 1.952595e+04
930.548512, 1.958642e+04
930.661095, 1.964734e+04
930.773706, 1.970865e+04
930.886343, 1.977029e+04
930.999008, 1.983220e+04
931.111701, 1.989431e+04
931.224420, 1.995656e+04
931.337167, 2.001889e+04
931.449942, 2.008121e+04
931.562743, 2.014346e+04
931.675572, 2.020556e+04
931.788428, 2.026743e+04
931.901312, 2.032898e+04
932.014223, 2.039014e+04
932.127161, 2.045082e+04
932.240126, 2.051093e+04
932.353119, 2.057039e+04
932.466140, 2.062909e+04
932.579188, 2.068694e+04
932.692263, 2.074385e+04
932.805365, 2.079973e+04
932.918496, 2.085447e+04
933.031653, 2.090797e+04
933.144838, 2.096014e+04
933.258051, 2.101088e+04
933.371290, 2.106007e+04
933.484558, 2.110763e+04
933.597853, 2.115344e+04
933.711175, 2.119742e+04
933.824525, 2.123946e+04
933.937902, 2.127945e+04
934.051307, 2.131731e+04
934.164740, 2.135293e+04
934.278200, 2.138623e+04
934.391688, 2.141711e+04
934.505203, 2.144547e+04
934.618746, 2.147125e+04
934.732316, 2.149434e+04
934.845914, 2.151467e+04
934.959540, 2.153217e+04
935.073193, 2.154676e+04
935.186874, 2.155838e+04
935.300582, 2.156696e+04
935.414318, 2.157244e+04
935.528082, 2.157478e+04
935.641874, 2.157391e+04
935.755693, 2.156981e+04
935.869540, 2.156244e+04
935.983414, 2.155175e+04
