1965.872419 5146.810554
1965.563295 5162.605284
1965.254269 5178.523101
1964.945340 5194.565392
1964.636507 5210.733558
1964.327772 5227.029018
1964.019134 5243.453209
1963.710593 5260.007586
1963.402148 5276.693621
1963.093801 5293.512803
1962.785550 5310.466640
1962.477397 5327.556660
1962.169340 5344.784406
1961.861379 5362.151442
1961.553516 5379.659350
1961.245749 5397.309731
1960.938078 5415.104204
1960.630504 5433.044410
1960.323027 5451.132005
1960.015645 5469.368669
1959.708361 5487.756098
1959.401172 5506.296010
1959.094080 5524.990142
1958.787084 5543.840252
1958.480185 5562.848116
1958.173381 5582.015533
1957.866674 5601.344320
1957.560063 5620.836315
1957.253547 5640.493378
1956.947128 5660.317388
1956.640805 5680.310245
1956.334577 5700.473871
1956.028445 5720.810207
1955.722409 5741.321217
1955.416469 5762.008884
1955.110625 5782.875213
1954.804876 5803.922230
1954.499223 5825.151982
1954.193665 5846.566537
1953.888203 5868.167984
1953.582837 5889.958432
1953.277566 5911.940013
1952.972390 5934.114878
1952.667309 5956.485201
1952.362324 5979.053173
1952.057434 6001.821010
1951.752640 6024.790946
1951.447940 6047.965235
1951.143336 6071.346152
1950.838827 6094.935993
1950.534412 6118.737071
1950.230093 6142.751722
1949.925869 6166.982299
1949.621739 6191.431174
1949.317705 6216.100738
1949.013765 6240.993402
1948.709920 6266.111592
1948.406170 6291.457753
1948.102514 6317.034348
1947.798953 6342.843856
1947.495487 6368.888772
1947.192115 6395.171605
1946.888838 6421.694882
1946.585655 6448.461143
1946.282566 6475.472941
1945.979572 6502.732843
1945.676673 6530.243428
1945.373867 6558.007287
1945.071156 6586.027019
1944.768539 6614.305236
1944.466016 6642.844558
1944.163587 6671.647611
1943.861252 6700.717028
1943.559012 6730.055450
1943.256865 6759.665519
1942.954812 6789.549882
1942.652853 6819.711186
1942.350988 6850.152081
1942.049217 6880.875213
1941.747539 6911.883226
1941.445955 6943.178761
1941.144465 6974.764450
1940.843069 7006.642920
1940.541766 7038.816787
1940.240556 7071.288654
1939.939440 7104.061111
1939.638418 7137.136733
1939.337489 7170.518074
1939.036653 7204.207671
1938.735911 7238.208033
1938.435262 7272.521647
1938.134706 7307.150970
1937.834243 7342.098427
1937.533874 7377.366410
1937.233597 7412.957271
1936.933414 7448.873325
1936.633323 7485.116839
1936.333326 7521.690036
1936.033421 7558.595084
1935.733610 7595.834101
1935.433891 7633.409142
1935.134265 7671.322200
1934.834732 7709.575202
1934.535291 7748.170003
1934.235944 7787.108381
1933.936688 7826.392035
1933.637526 7866.022576
1933.338456 7906.001527
1933.039478 7946.330314
1932.740593 7987.010260
1932.441800 8028.042583
1932.143100 8069.428387
1931.844492 8111.168660
1931.545976 8153.264261
1931.247553 8195.715922
1930.949222 8238.524235
1930.650983 8281.689648
1930.352836 8325.212458
1930.054781 8369.092803
1929.756818 8413.330656
1929.458947 8457.925816
1929.161168 8502.877902
1928.863481 8548.186343
1928.565886 8593.850372
1928.268382 8639.869017
1927.970971 8686.241091
1927.673651 8732.965185
1927.376422 8780.039659
1927.079286 8827.462634
1926.782241 8875.231980
1926.485288 8923.345308
1926.188426 8971.799961
1925.891655 9020.593005
1925.594976 9069.721218
1925.298389 9119.181079
1925.001892 9168.968760
1924.705487 9219.080115
1924.409174 9269.510670
1924.112951 9320.255613
1923.816820 9371.309782
1923.520780 9422.667656
1923.224831 9474.323345
1922.928973 9526.270577
1922.633206 9578.502691
1922.337530 9631.012625
1922.041945 9683.792903
1921.746451 9736.835631
1921.451047 9790.132481
1921.155735 9843.674683
1920.860513 9897.453016
1920.565382 9951.457799
1920.270342 10005.678879
1919.975392 10060.105624
1919.680533 10114.726914
1919.385764 10169.531134
1919.091086 10224.506161
1918.796499 10279.639364
1918.502001 10334.917590
1918.207595 10390.327164
1917.913278 10445.853877
1917.619052 10501.482986
1917.324916 10557.199204
1917.030870 10612.986703
1916.736915 10668.829106
1916.443050 10724.709486
1916.149274 10780.610364
1915.855589 10836.513712
1915.561994 10892.400951
1915.268489 10948.252951
1914.975073 11004.050039
1914.681748 11059.771998
1914.388512 11115.398076
1914.095367 11170.906990
1913.802311 11226.276935
1913.509344 11281.485592
1913.216468 11336.510142
1912.923681 11391.327272
1912.630983 11445.913195
1912.338376 11500.243661
1912.045857 11554.293975
1911.753428 11608.039016
1911.461089 11661.453253
1911.168839 11714.510772
1910.876678 11767.185296
1910.584607 11819.450208
1910.292625 11871.278582
1910.000732 11922.643207
1909.708929 11973.516618
1909.417214 12023.871129
1909.125589 12073.678864
1908.834053 12122.911790
1908.542605 12171.541756
1908.251247 12219.540531
1907.959978 12266.879840
1907.668797 12313.531403
1907.377706 12359.466985
1907.086703 12404.658426
1906.795789 12449.077697
1906.504964 12492.696937
1906.214227 12535.488501
1905.923579 12577.425009
1905.633020 12618.479389
1905.342549 12658.624928
1905.052167 12697.835318
1904.761873 12736.084708
1904.471668 12773.347748
1904.181551 12809.599640
1903.891523 12844.816187
1903.601583 12878.973840
1903.311731 12912.049744
1903.021968 12944.021788
1902.732292 12974.868648
1902.442705 13004.569835
1902.153206 13033.105734
1901.863795 13060.457653
1901.574472 13086.607856
1901.285238 13111.539609
1900.996091 13135.237214
1900.707032 13157.686043
1900.418061 13178.872575
1900.129178 13198.784424
1899.840382 13217.410369
1899.551675 13234.740376
1899.263055 13250.765629
1898.974523 13265.478543
1898.686078 13278.872787
1898.397721 13290.943293
1898.109452 13301.686275
1897.821270 13311.099233
1897.533176 13319.180960
1897.245169 13325.931544
1896.957250 13331.352370
1896.669418 13335.446113
1896.381673 13338.216734
1896.094015 13339.669471
1895.806445 13339.810821
1895.518962 13338.648534
1895.231566 13336.191584
1894.944258 13332.450156
1894.657036 13327.435617
1894.369902 13321.160492
1894.082854 13313.638435
1893.795894 13304.884195
1893.509020 13294.913585
1893.222234 13283.743448
1892.935534 13271.391614
1892.648921 13257.876865
1892.362395 13243.218893
1892.075955 13227.438256
1891.789602 13210.556336
1891.503336 13192.595295
1891.217157 13173.578025
1890.931064 13153.528106
1890.645058 13132.469756
1890.359138 13110.427784
1890.073304 13087.427543
1889.787557 13063.494878
1889.501897 13038.656084
1889.216323 13012.937852
1888.930835 12986.367226
1888.645433 12958.971552
1888.360118 12930.778434
1888.074888 12901.815686
1887.789745 12872.111290
1887.504688 12841.693347
1887.219717 12810.590038
1886.934833 12778.829581
1886.650034 12746.440190
1886.365321 12713.450032
1886.080694 12679.887196
1885.796153 12645.779651
1885.511698 12611.155210
1885.227328 12576.041501
1884.943044 12540.465931
1884.658847 12504.455656
1884.374734 12468.037553
1884.090708 12431.238192
1883.806767 12394.083810
1883.522911 12356.600288
1883.239141 12318.813128
1882.955457 12280.747430
1882.671858 12242.427876
1882.388344 12203.878711
1882.104916 12165.123727
1881.821573 12126.186247
1881.538316 12087.089115
1881.255143 12047.854680
1880.972056 12008.504791
1880.689054 11969.060782
1880.406138 11929.543471
1880.123306 11889.973148
1879.840560 11850.369575
1879.557898 11810.751976
1879.275322 11771.139043
1878.992830 11731.548923
1878.710423 11691.999230
1878.428101 11652.507034
1878.145865 11613.088870
1877.863712 11573.760737
1877.581645 11534.538100
1877.299662 11495.435898
1877.017764 11456.468544
1876.735951 11417.649930
1876.454222 11378.993438
1876.172578 11340.511941
1875.891019 11302.217811
1875.609543 11264.122927
1875.328153 11226.238685
1875.046846 11188.576001
1874.765625 11151.145325
1874.484487 11113.956645
1874.203434 11077.019499
1873.922465 11040.342985
1873.641580 11003.935766
1873.360780 10967.806087
1873.080063 10931.961778
1872.799431 10896.410267
1872.518883 10861.158590
1872.238419 10826.213403
1871.958039 10791.580988
1871.677742 10757.267265
1871.397530 10723.277806
1871.117402 10689.617837
1870.837357 10656.292257
1870.557397 10623.305642
1870.277520 10590.662258
1869.997727 10558.366069
1869.718017 10526.420749
1869.438391 10494.829688
1869.158849 10463.596008
1868.879391 10432.722565
1868.600016 10402.211963
1868.320724 10372.066563
1868.041516 10342.288489
1867.762391 10312.879640
1867.483350 10283.841697
1867.204392 10255.176131
1866.925518 10226.884215
1866.646727 10198.967026
1866.368019 10171.425457
1866.089394 10144.260225
1865.810852 10117.471878
1865.532394 10091.060799
1865.254018 10065.027219
1864.975726 10039.371219
1864.697517 10014.092740
1864.419391 9989.191588
1864.141347 9964.667440
1863.863387 9940.519853
1863.585510 9916.748267
1863.307715 9893.352010
1863.030003 9870.330310
1862.752374 9847.682292
1862.474828 9825.406990
1862.197364 9803.503348
1861.919983 9781.970228
1861.642685 9760.806412
1861.365469 9740.010610
1861.088336 9719.581461
1860.811285 9699.517540
1860.534317 9679.817359
1860.257431 9660.479377
1859.980627 9641.501996
1859.703906 9622.883572
1859.427268 9604.622413
1859.150711 9586.716786
1858.874237 9569.164920
1858.597845 9551.965007
1858.321535 9535.115208
1858.045308 9518.613652
1857.769162 9502.458445
1857.493099 9486.647665
1857.217117 9471.179373
1856.941218 9456.051608
1856.665400 9441.262394
1856.389665 9426.809740
1856.114011 9412.691645
1855.838439 9398.906095
1855.562949 9385.451073
1855.287541 9372.324553
1855.012215 9359.524504
1854.736970 9347.048897
1854.461807 9334.895698
1854.186725 9323.062878
1853.911725 9311.548408
1853.636807 9300.350265
1853.361970 9289.466431
1853.087215 9278.894893
1852.812541 9268.633649
1852.537949 9258.680706
1852.263438 9249.034079
1851.989008 9239.691797
1851.714659 9230.651901
1851.440392 9221.912446
1851.166206 9213.471500
1850.892102 9205.327149
1850.618078 9197.477492
1850.344136 9189.920649
1850.070274 9182.654753
1849.796494 9175.677960
1849.522795 9168.988442
1849.249177 9162.584393
1848.975639 9156.464026
1848.702183 9150.625576
1848.428807 9145.067298
1848.155513 9139.787470
1847.882299 9134.784392
1847.609166 9130.056388
1847.336113 9125.601804
1847.063141 9121.419009
1846.790250 9117.506398
1846.517440 9113.862389
1846.244710 9110.485425
1845.972061 9107.373974
1845.699492 9104.526529
1845.427004 9101.941608
1845.154596 9099.617755
1844.882269 9097.553540
1844.610021 9095.747560
1844.337855 9094.198436
1844.065768 9092.904818
1843.793762 9091.865380
1843.521836 9091.078825
1843.249991 9090.543880
1842.978225 9090.259302
1842.706540 9090.223873
1842.434934 9090.436403
1842.163409 9090.895729
1841.891964 9091.600714
1841.620598 9092.550249
1841.349313 9093.743255
1841.078108 9095.178676
1840.806982 9096.855486
1840.535936 9098.772686
1840.264970 9100.929305
1839.994084 9103.324397
1839.723278 9105.957047
1839.452551 9108.826365
1839.181904 9111.931489
1838.911337 9115.271586
1838.640849 9118.845848
1838.370441 9122.653495
1838.100112 9126.693778
1837.829863 9130.965970
1837.559693 9135.469374
1837.289603 9140.203322
1837.019592 9145.167171
1836.749660 9150.360305
1836.479808 9155.782138
1836.210035 9161.432109
1835.940341 9167.309685
1835.670727 9173.414359
1835.401191 9179.745654
1835.131735 9186.303118
1834.862358 9193.086326
1834.593060 9200.094880
1834.323841 9207.328412
1834.054701 9214.786577
1833.785640 9222.469060
1833.516658 9230.375571
1833.247754 9238.505847
1832.978930 9246.859654
1832.710185 9255.436782
1832.441518 9264.237051
1832.172930 9273.260305
1831.904421 9282.506416
1831.635990 9291.975284
1831.367638 9301.666833
1831.099365 9311.581016
1830.831170 9321.717813
1830.563054 9332.077228
1830.295016 9342.659294
1830.027057 9353.464071
1829.759177 9364.491644
1829.491374 9375.742126
1829.223650 9387.215655
1828.956005 9398.912399
1828.688438 9410.832550
1828.420949 9422.976326
1828.153538 9435.343974
1827.886205 9447.935766
1827.618951 9460.752002
1827.351775 9473.793007
1827.084677 9487.059135
1826.817657 9500.550765
1826.550715 9514.268303
1826.283851 9528.212183
1826.017065 9542.382864
1825.750356 9556.780832
1825.483726 9571.406602
1825.217174 9586.260715
1824.950699 9601.343736
1824.684303 9616.656262
1824.417984 9632.198912
1824.151743 9647.972337
1823.885579 9663.977210
1823.619493 9680.214236
1823.353485 9696.684143
1823.087554 9713.387689
1822.821701 9730.325658
1822.555926 9747.498863
1822.290228 9764.908141
1822.024607 9782.554361
1821.759064 9800.438416
1821.493598 9818.561228
1821.228210 9836.923746
1820.962899 9855.526947
1820.697665 9874.371837
1820.432508 9893.459448
1820.167429 9912.790841
1819.902427 9932.367105
1819.637502 9952.189356
1819.372654 9972.258740
1819.107883 9992.576430
1818.843189 10013.143627
1818.578572 10033.961562
1818.314033 10055.031493
1818.049570 10076.354706
1817.785184 10097.932518
1817.520875 10119.766273
1817.256643 10141.857344
1816.992488 10164.207133
1816.728409 10186.817071
1816.464407 10209.688618
1816.200482 10232.823264
1815.936634 10256.222527
1815.672862 10279.887955
1815.409167 10303.821124
1815.145548 10328.023641
1814.882006 10352.497143
1814.618541 10377.243295
1814.355152 10402.263792
1814.091839 10427.560360
1813.828603 10453.134752
1813.565443 10478.988755
1813.302360 10505.124183
1813.039353 10531.542880
1812.776422 10558.246721
1812.513568 10585.237612
1812.250789 10612.517486
1811.988087 10640.088310
1811.725461 10667.952078
1811.462911 10696.110817
1811.200438 10724.566582
1810.938040 10753.321459
1810.675718 10782.377565
1810.413472 10811.737048
1810.151303 10841.402084
1809.889209 10871.374880
1809.627191 10901.657675
1809.365249 10932.252736
1809.103382 10963.162363
1808.841592 10994.388883
1808.579877 11025.934654
1808.318238 11057.802067
1808.056675 11089.993539
1807.795187 11122.511519
1807.533775 11155.358485
1807.272438 11188.536945
1807.011178 11222.049437
1806.749992 11255.898527
1806.488882 11290.086812
1806.227848 11324.616917
1805.966889 11359.491495
1805.706005 11394.713229
1805.445197 11430.284830
1805.184464 11466.209038
1804.923806 11502.488617
1804.663224 11539.126364
1804.402717 11576.125099
1804.142285 11613.487672
1803.881928 11651.216956
1803.621647 11689.315853
1803.361440 11727.787289
1803.101309 11766.634216
1802.841252 11805.859610
1802.581271 11845.466473
1802.321364 11885.457828
1802.061533 11925.836723
1801.801776 11966.606227
1801.542094 12007.769432
1801.282488 12049.329451
1801.022955 12091.289416
1800.763498 12133.652480
1800.504116 12176.421815
1800.244808 12219.600608
1799.985575 12263.192067
1799.726416 12307.199413
1799.467332 12351.625884
1799.208323 12396.474731
1798.949388 12441.749217
1798.690528 12487.452619
1798.431742 12533.588222
1798.173031 12580.159321
1797.914394 12627.169220
1797.655831 12674.621227
1797.397343 12722.518658
1797.138929 12770.864831
1796.880590 12819.663064
1796.622325 12868.916677
1796.364134 12918.628989
1796.106017 12968.803315
1795.847974 13019.442962
1795.590006 13070.551233
1795.332111 13122.131421
1795.074291 13174.186805
1794.816544 13226.720653
1794.558872 13279.736214
1794.301274 13333.236720
1794.043749 13387.225381
1793.786299 13441.705384
1793.528922 13496.679888
1793.271620 13552.152023
1793.014391 13608.124886
1792.757236 13664.601539
1792.500154 13721.585004
1792.243146 13779.078262
1791.986212 13837.084249
1791.729352 13895.605848
1791.472565 13954.645893
1791.215852 14014.207159
1790.959213 14074.292361
1790.702647 14134.904149
1790.446154 14196.045104
1790.189735 14257.717732
1789.933389 14319.924462
1789.677117 14382.667639
1789.420918 14445.949523
1789.164793 14509.772277
1788.908741 14574.137969
1788.652762 14639.048563
1788.396856 14704.505913
1788.141024 14770.511760
1787.885264 14837.067723
1787.629578 14904.175296
1787.373965 14971.835838
1787.118425 15040.050572
1786.862959 15108.820573
1786.607565 15178.146764
1786.352244 15248.029909
1786.096996 15318.470606
1785.841821 15389.469276
1785.586719 15461.026164
1785.331690 15533.141320
1785.076734 15605.814603
1784.821850 15679.045661
1784.567039 15752.833934
1784.312301 15827.178637
1784.057636 15902.078756
1783.803043 15977.533037
1783.548524 16053.539979
1783.294076 16130.097822
1783.039701 16207.204540
1782.785399 16284.857832
1782.531170 16363.055109
1782.277013 16441.793489
1782.022928 16521.069780
1781.768916 16600.880477
1781.514976 16681.221749
1781.261108 16762.089427
1781.007313 16843.478995
1780.753590 16925.385578
1780.499940 17007.803933
1780.246362 17090.728439
1779.992856 17174.153082
1779.739422 17258.071445
1779.486060 17342.476702
1779.232770 17427.361600
1778.979553 17512.718451
1778.726407 17598.539123
1778.473334 17684.815022
1778.220333 17771.537089
1777.967403 17858.695784
1777.714546 17946.281076
1777.461760 18034.282431
1777.209047 18122.688805
1776.956405 18211.488628
1776.703835 18300.669797
1776.451336 18390.219666
1776.198910 18480.125034
1775.946555 18570.372136
1775.694272 18660.946635
1775.442061 18751.833608
1775.189921 18843.017544
1774.937853 18934.482331
1774.685856 19026.211249
1774.433931 19118.186963
1774.182078 19210.391517
1773.930296 19302.806324
1773.678585 19395.412165
1773.426946 19488.189181
1773.175378 19581.116866
1772.923882 19674.174071
1772.672457 19767.338994
1772.421103 19860.589178
1772.169821 19953.901516
1771.918609 20047.252244
1771.667469 20140.616943
1771.416401 20233.970545
1771.165403 20327.287330
1770.914476 20420.540931
1770.663621 20513.704343
1770.412836 20606.749923
1770.162123 20699.649403
1769.911480 20792.373892
1769.660909 20884.893894
1769.410409 20977.179313
1769.159979 21069.199465
1768.909620 21160.923099
1768.659332 21252.318406
1768.409115 21343.353037
1768.158969 21433.994123
1767.908893 21524.208295
1767.658889 21613.961706
1767.408955 21703.220050
1767.159091 21791.948593
1766.909298 21880.112194
1766.659576 21967.675336
1766.409925 22054.602154
1766.160344 22140.856467
1765.910833 22226.401809
1765.661393 22311.201465
1765.412023 22395.218507
1765.162724 22478.415827
1764.913496 22560.756181
1764.664337 22642.202227
1764.415249 22722.716566
1764.166231 22802.261783
1763.917284 22880.800496
1763.668407 22958.295395
1763.419600 23034.709293
1763.170863 23110.005172
1762.922196 23184.146230
1762.673600 23257.095931
1762.425073 23328.818055
1762.176617 23399.276749
1761.928231 23468.436576
1761.679914 23536.262569
1761.431668 23602.720281
1761.183492 23667.775836
1760.935385 23731.395985
1760.687349 23793.548153
1760.439382 23854.200492
1760.191485 23913.321936
1759.943658 23970.882246
1759.695901 24026.852063
1759.448214 24081.202957
1759.200596 24133.907475
1758.953048 24184.939189
1758.705569 24234.272741
1758.458161 24281.883886
1758.210821 24327.749540
1757.963552 24371.847814
1757.716352 24414.158062
1757.469221 24454.660911
1757.222160 24493.338300
1756.975168 24530.173516
1756.728246 24565.151219
1756.481393 24598.257476
1756.234610 24629.479784
1755.987896 24658.807096
1755.741251 24686.229841
1755.494675 24711.739941
1755.248169 24735.330827
1755.001732 24756.997454
1754.755364 24776.736308
1754.509065 24794.545413
1754.262836 24810.424335
1754.016675 24824.374185
1753.770584 24836.397613
1753.524561 24846.498806
1753.278608 24854.683479
1753.032724 24860.958863
1752.786908 24865.333692
1752.541162 24867.818187
1752.295484 24868.424037
1752.049875 24867.164373
1751.804335 24864.053748
1751.558864 24859.108109
1751.313462 24852.344764
1751.068129 24843.782352
1750.822864 24833.440813
1750.577668 24821.341342
1750.332540 24807.506359
1750.087481 24791.959469
1749.842491 24774.725411
1749.597570 24755.830028
1749.352717 24735.300208
1749.107932 24713.163851
1748.863216 24689.449810
1748.618568 24664.187853
1748.373989 24637.408604
1748.129479 24609.143503
1747.885036 24579.424745
1747.640662 24548.285237
1747.396357 24515.758545
1747.152119 24481.878840
1746.907950 24446.680848
1746.663849 24410.199798
1746.419817 24372.471375
1746.175852 24333.531661
1745.931956 24293.417093
1745.688128 24252.164409
1745.444367 24209.810598
1745.200675 24166.392855
1744.957051 24121.948533
1744.713495 24076.515092
1744.470007 24030.130062
1744.226587 23982.830991
1743.983235 23934.655406
1743.739951 23885.640770
1743.496735 23835.824443
1743.253586 23785.243642
1743.010505 23733.935403
1742.767492 23681.936543
1742.524547 23629.283632
1742.281670 23576.012953
1742.038860 23522.160472
1741.796118 23467.761811
1741.553443 23412.852215
1741.310836 23357.466529
1741.068297 23301.639171
1740.825825 23245.404108
1740.583421 23188.794833
1740.341084 23131.844347
1740.098815 23074.585137
1739.856613 23017.049159
1739.614479 22959.267823
1739.372412 22901.271978
1739.130412 22843.091897
1738.888480 22784.757266
1738.646615 22726.297174
1738.404817 22667.740104
1738.163087 22609.113921
1737.921424 22550.445871
1737.679828 22491.762574
1737.438299 22433.090013
1737.196837 22374.453542
1736.955442 22315.877873
1736.714115 22257.387080
1736.472854 22199.004601
1736.231661 22140.753231
1735.990534 22082.655130
1735.749474 22024.731825
1735.508482 21967.004208
1735.267556 21909.492545
1735.026697 21852.216479
1734.785905 21795.195033
1734.545180 21738.446621
1734.304522 21681.989048
1734.063930 21625.839520
1733.823405 21570.014655
1733.582947 21514.530483
1733.342556 21459.402461
1733.102231 21404.645479
1732.861973 21350.273868
1732.621781 21296.301413
1732.381656 21242.741357
1732.141598 21189.606417
1731.901606 21136.908789
1731.661681 21084.660163
1731.421822 21032.871727
1731.182029 20981.554186
1730.942303 20930.717764
1730.702643 20880.372222
1730.463050 20830.526864
1730.223523 20781.190551
1729.984062 20732.371708
1729.744668 20684.078342
1729.505340 20636.318043
1729.266078 20589.098005
1729.026882 20542.425030
1728.787752 20496.305541
1728.548689 20450.745593
1728.309691 20405.750883
1728.070760 20361.326762
1727.831895 20317.478242
1727.593096 20274.210012
1727.354362 20231.526442
1727.115695 20189.431597
1726.877094 20147.929245
1726.638558 20107.022869
1726.400089 20066.715675
1726.161685 20027.010600
1725.923347 19987.910325
1725.685075 19949.417281
1725.446869 19911.533659
1725.208729 19874.261421
1724.970654 19837.602302
1724.732645 19801.557829
1724.494701 19766.129318
1724.256824 19731.317890
1724.019012 19697.124476
1723.781265 19663.549823
1723.543584 19630.594507
1723.305969 19598.258933
1723.068419 19566.543349
1722.830934 19535.447848
1722.593515 19504.972377
1722.356162 19475.116745
1722.118874 19445.880627
1721.881651 19417.263571
1721.644493 19389.265003
1721.407401 19361.884237
1721.170374 19335.120477
1720.933413 19308.972822
1720.696517 19283.440275
1720.459685 19258.521745
1720.222919 19234.216055
1719.986219 19210.521945
1719.749583 19187.438076
1719.513013 19164.963038
1719.276507 19143.095351
1719.040067 19121.833471
1718.803691 19101.175795
1718.567381 19081.120663
1718.331135 19061.666365
1718.094955 19042.811141
1717.858839 19024.553188
1717.622789 19006.890661
1717.386803 18989.821680
1717.150882 18973.344330
1716.915026 18957.456665
1716.679234 18942.156711
1716.443508 18927.442471
1716.207846 18913.311925
1715.972249 18899.763036
1715.736716 18886.793749
1715.501248 18874.401996
1715.265845 18862.585699
1715.030506 18851.342769
1714.795232 18840.671113
1714.560023 18830.568634
